time,position,velocity,acceleration,current,voltage
25762,78205,718.773,0.0282953,191,11907
25772,78240,720.252,0.1479,196,11919
25782,78276,718.956,-0.129623,190,11932
25792,78312,717.902,-0.105337,184,11944
25802,78348,717.046,-0.0856009,186,11926
25812,78384,717.6,0.0553434,185,11926
25822,78420,718.049,0.0449743,182,11926
25832,78457,718.415,0.036548,180,11938
25842,78493,719.961,0.154607,186,11932
25852,78528,721.217,0.12564,189,11913
25862,78565,720.989,-0.0228064,188,11926
25872,78602,720.804,-0.0185334,183,11944
25882,78637,721.902,0.109845,183,11919
25892,78674,722.795,0.0892647,186,11919
25902,78709,723.52,0.0725401,182,11938
25912,78746,721.612,-0.190863,178,11938
25922,78780,722.559,0.0947091,180,11919
25932,78817,719.581,-0.297754,187,11919
25942,78852,719.66,0.00784527,184,11926
25952,78889,717.225,-0.243437,182,11932
25962,78925,718.994,0.176892,180,11950
25972,78961,719.183,0.0188433,181,11913
25982,78996,720.585,0.140219,181,11919
25992,79032,719.226,-0.135865,179,11926
26002,79069,718.122,-0.110409,179,11926
26012,79104,718.474,0.0351832,185,11926
26022,79141,718.76,0.0285913,189,11932
26032,79176,720.241,0.148141,182,11938
26042,79214,718.947,-0.129427,181,11938
26052,79249,721.642,0.269541,180,11926
26062,79286,721.335,-0.0307727,182,11926
26072,79321,723.583,0.224805,179,11938
26082,79358,721.662,-0.192033,175,11938
26092,79393,722.6,0.0937589,180,11938
26102,79429,720.864,-0.17362,182,11926
26112,79464,720.702,-0.0161846,183,11926
26122,79501,718.072,-0.262965,181,11938
26132,79537,718.433,0.0361166,183,11932
26142,79573,718.727,0.0293498,185,11913
26152,79609,720.215,0.148757,186,11932
26162,79645,720.174,-0.00402016,181,11932
26172,79681,720.142,-0.00326694,184,11919
26182,79716,720.115,-0.00265485,189,11913
26192,79753,718.845,-0.127064,191,11913
26202,79788,719.061,0.0216491,190,11926
26212,79825,717.988,-0.107313,188,11932
26222,79860,719.614,0.162605,193,11919
26232,79898,718.437,-0.117673,191,11913
26242,79934,721.228,0.279093,188,11938
26252,79970,722.247,0.101896,184,11932
26262,80006,724.324,0.207711,190,11919
26272,80042,723.514,-0.0810179,191,11919
26282,80078,722.856,-0.0658385,186,11932
26292,80114,722.321,-0.053503,182,11944
26302,80150,721.886,-0.0434787,180,11938
26312,80185,721.532,-0.0353326,179,11919
26322,80221,719.996,-0.153619,175,11932
26332,80258,718.748,-0.124837,175,11926
26342,80294,718.983,0.0234586,179,11919
26352,80329,720.422,0.14397,187,11926
26362,80365,720.343,-0.00791063,188,11919
26372,80401,719.03,-0.131335,188,11932
26382,80438,717.962,-0.106728,188,11932
26392,80473,719.593,0.163081,193,11913
26402,80509,719.669,0.00762002,191,11926
26412,80546,719.731,0.00619234,187,11932
26422,80582,719.782,0.00503214,188,11919
26432,80618,721.072,0.128996,195,11913
26442,80654,722.12,0.104827,192,11926
26452,80690,721.723,-0.0397195,188,11932
26462,80726,721.4,-0.0322777,189,11932
26472,80762,721.138,-0.0262302,190,11919
26482,80797,720.925,-0.0213157,187,11919
26492,80834,719.502,-0.142228,187,11926
26502,80869,719.596,0.00932578,185,11932
26512,80906,718.422,-0.117328,190,11919
26522,80941,719.967,0.154467,189,11938
26532,80978,718.724,-0.124286,187,11926
26542,81014,720.212,0.148812,181,11944
26552,81050,720.172,-0.00397515,181,11926
26562,81085,721.389,0.121676,186,11919
26572,81122,719.88,-0.150934,182,11926
26582,81158,719.902,0.00225136,183,11938
26592,81194,719.903,9.3986e-05,183,11932
26602,81230,719.968,0.00650967,186,11938
26612,81266,719.969,3.04267e-05,177,11938
26622,81302,719.969,3.01338e-05,176,11944
26632,81338,719.969,2.98438e-05,173,11932
26642,81374,719.97,2.95566e-05,179,11919
26652,81410,719.97,2.92721e-05,177,11926
26662,81446,719.97,2.89903e-05,183,11919
26672,81482,719.97,2.87113e-05,184,11919
26682,81518,719.971,2.8435e-05,189,11926
26692,81554,719.971,2.81613e-05,191,11926
26702,81590,719.971,2.78902e-05,187,11926
26712,81626,719.972,2.76218e-05,184,11932
26722,81662,719.972,2.73559e-05,184,11919
26732,81697,719.972,2.70926e-05,188,11913
26742,81733,719.908,-0.00638975,184,11932
26752,81769,719.845,-0.00632825,187,11926
26762,81805,719.782,-0.00626734,189,11926
26772,81842,719.784,0.000209564,192,11932
26782,81878,719.851,0.00662413,186,11926
26792,81914,719.916,0.00656037,183,11938
26802,81950,719.981,0.00649723,184,11926
26812,81986,719.981,1.81122e-05,184,11926
26822,82021,719.982,1.79379e-05,182,11919
26832,82058,719.918,-0.00639882,181,11938
26842,82094,719.918,7.93531e-05,183,11926
26852,82130,719.919,7.85893e-05,187,11919
26862,82166,719.984,0.00649442,185,11926
26872,82202,719.984,1.53249e-05,182,11956
26882,82238,719.984,1.51774e-05,179,11938
26892,82274,719.985,1.50313e-05,184,11919
26902,82310,719.985,1.48867e-05,180,11932
26912,82346,719.985,1.47434e-05,176,11938
26922,82382,719.985,1.46015e-05,174,11932
26932,82418,719.985,1.44609e-05,182,11926
26942,82454,719.985,1.43218e-05,181,11919
26952,82490,719.985,1.41839e-05,179,11926
26962,82526,719.986,1.40474e-05,176,11956
26972,82562,719.986,1.39122e-05,179,11919
26982,82598,719.986,1.37783e-05,179,11938
26992,82634,719.986,1.36457e-05,178,11913
27002,82670,719.986,1.35143e-05,182,11919
27012,82706,719.986,1.33843e-05,188,11913
27022,82742,719.986,1.32554e-05,189,11926
27032,82778,719.986,1.31279e-05,187,11932
27042,82814,719.987,1.30015e-05,184,11956
27052,82850,719.987,1.28764e-05,175,11938
27062,82886,719.987,1.27524e-05,177,11913
27072,82922,719.987,1.26297e-05,179,11926
27082,82958,719.987,1.25081e-05,178,11932
27092,82994,719.987,1.23877e-05,182,11919
27102,83030,719.987,1.22685e-05,189,11932
27112,83066,719.987,1.21504e-05,189,11926
27122,83102,719.988,1.20335e-05,180,11956
27132,83138,719.988,1.19177e-05,179,11932
27142,83174,719.988,1.1803e-05,180,11938
27152,83210,719.988,1.16894e-05,173,11944
27162,83246,719.988,1.15768e-05,174,11932
27172,83282,719.988,1.14654e-05,173,11932
27182,83318,719.988,1.13551e-05,182,11919
27192,83354,719.988,1.12458e-05,180,11919
27202,83390,719.989,1.11375e-05,181,11938
27212,83426,719.989,1.10303e-05,177,11932
27222,83462,719.989,1.09242e-05,179,11919
27232,83498,719.989,1.0819e-05,177,11926
27242,83534,719.989,1.07149e-05,177,11926
27252,83570,719.989,1.06118e-05,183,11907
27262,83606,719.989,1.05096e-05,193,11913
27272,83642,719.989,1.04085e-05,198,11919
27282,83678,719.989,1.03083e-05,194,11932
27292,83714,719.989,1.02091e-05,194,11950
27302,83750,719.99,1.01108e-05,183,11944
27312,83786,719.99,1.00135e-05,177,11926
27322,83822,719.99,9.91713e-06,169,11938
27332,83858,719.99,9.82168e-06,172,11919
27342,83894,719.99,9.72714e-06,172,11926
27352,83930,719.99,9.63352e-06,181,11919
27362,83966,719.99,9.5408e-06,183,11926
27372,84002,719.99,9.44897e-06,183,11938
27382,84038,719.99,9.35803e-06,178,11944
27392,84074,719.99,9.26796e-06,175,11932
27402,84110,719.991,9.17875e-06,178,11926
27412,84147,719.991,9.09041e-06,179,11919
27422,84182,720.055,0.00642559,183,11913
27432,84219,720.054,-5.28426e-05,189,11926
27442,84254,720.118,0.00636425,191,11926
27452,84291,720.053,-0.00653017,188,11944
27462,84326,720.116,0.00636585,184,11932
27472,84363,720.051,-0.00652859,183,11932
27482,84398,721.291,0.123949,180,11919
27492,84434,719.8,-0.149086,181,11926
27502,84470,719.837,0.00375255,184,11926
27512,84506,718.619,-0.121857,188,11919
27522,84542,718.877,0.0258805,189,11932
27532,84578,719.088,0.0210315,190,11919
27542,84614,719.259,0.0170911,190,11944
27552,84650,719.398,0.0138889,184,11932
27562,84686,719.51,0.0112867,186,11926
27572,84723,719.602,0.00917202,179,11944
27582,84759,720.926,0.13236,179,11919
27592,84794,722.001,0.107561,184,11907
27602,84830,721.626,-0.0374978,194,11901
27612,84866,720.073,-0.155378,194,11919
27622,84902,718.81,-0.126267,196,11926
27632,84938,719.033,0.0222966,195,11938
27642,84975,719.214,0.0181191,186,11938
27652,85011,720.61,0.139631,177,11950
27662,85047,721.745,0.113469,169,11932
27672,85082,722.667,0.0922099,175,11926
27682,85118,720.918,-0.174879,175,11926
27692,85154,719.497,-0.142114,182,11932
27702,85190,718.342,-0.115487,178,11944
27712,85227,718.653,0.0310565,184,11938
27722,85263,718.73,0.00771308,173,11944
27732,85300,718.806,0.00763884,171,11938
27742,85335,718.946,0.0139819,169,11926
27752,85372,718.956,0.00101416,173,11926
27762,85406,720.401,0.144458,181,11907
27772,85443,717.828,-0.257326,187,11913
27782,85478,718.235,0.0406987,191,11926
27792,85516,716.067,-0.216739,192,11932
27802,85552,719.302,0.323494,187,11950
27812,85588,720.682,0.137978,180,11938
27822,85624,723.052,0.237033,177,11926
27832,85660,722.481,-0.0571899,175,11926
27842,85696,722.016,-0.0464749,176,11926
27852,85732,721.638,-0.0377674,179,11938
27862,85768,721.331,-0.0306913,181,11932
27872,85804,721.082,-0.024941,180,11932
27882,85840,720.879,-0.0202681,175,11932
27892,85875,720.714,-0.0164707,179,11919
27902,85912,719.331,-0.138291,175,11938
27912,85947,719.457,0.0125254,177,11932
27922,85984,718.309,-0.114728,173,11944
27932,86019,719.875,0.15658,177,11932
27942,86056,718.65,-0.122569,172,11932
27952,86092,720.152,0.150208,168,11944
27962,86128,720.123,-0.00284122,170,11944
27972,86164,721.349,0.122597,171,11932
27982,86200,721.096,-0.0252786,173,11938
27992,86236,720.891,-0.0205425,175,11926
28002,86272,720.724,-0.0166936,179,11926
28012,86308,720.588,-0.0135659,182,11926
28022,86344,720.478,-0.0110242,186,11926
28032,86380,720.474,-0.000460221,183,11932
28042,86416,720.469,-0.000455791,181,11938
28052,86452,720.464,-0.000451404,182,11926
28062,86488,720.46,-0.00044706,186,11907
28072,86524,720.456,-0.000442757,187,11926
28082,86559,720.451,-0.000438495,183,11932
28092,86596,720.383,-0.00685086,185,11932
28102,86632,720.379,-0.000368336,180,11950
28112,86668,720.375,-0.000364791,173,11944
28122,86704,720.436,0.0060553,166,11950
28132,86740,720.432,-0.000419562,164,11926
28142,86776,720.428,-0.000415523,174,11913
28152,86812,720.423,-0.000411524,175,11926
28162,86848,720.419,-0.000407563,181,11932
28172,86884,720.415,-0.00040364,177,11932
28182,86920,720.411,-0.000399755,185,11938
28192,86956,720.407,-0.000395908,178,11938
28202,86993,720.403,-0.000392097,173,11944
28212,87028,720.464,0.00602826,174,11913
28222,87064,720.459,-0.000446345,184,11919
28232,87100,720.455,-0.000442049,187,11926
28242,87136,720.386,-0.00685438,187,11938
28252,87172,720.383,-0.000371821,188,11944
28262,87208,720.379,-0.000368243,187,11926
28272,87244,720.375,-0.000364698,181,11938
28282,87280,720.372,-0.000361188,175,11938
28292,87316,720.368,-0.000357712,175,11938
28302,87352,720.365,-0.000354269,175,11919
28312,87388,720.361,-0.000350859,180,11926
28322,87424,720.358,-0.000347482,178,11938
28332,87460,720.354,-0.000344138,177,11932
28342,87496,720.351,-0.000340825,183,11919
28352,87532,720.347,-0.000337545,184,11919
28362,87568,720.344,-0.000334296,185,11932
28372,87604,720.341,-0.000331078,182,11938
28382,87640,720.337,-0.000327892,185,11944
28392,87677,720.334,-0.000324736,184,11926
28402,87712,720.395,0.00609497,181,11932
28412,87749,720.391,-0.000380274,175,11932
28422,87784,720.452,0.00603997,178,11932
28432,87820,720.383,-0.00685133,183,11913
28442,87856,720.379,-0.000368804,182,11932
28452,87892,720.312,-0.00678184,181,11938
28462,87928,720.309,-0.00029998,179,11944
28472,87964,720.306,-0.000297093,184,11926
28482,88000,720.303,-0.000294234,181,11926
28492,88036,720.3,-0.000291402,177,11932
28502,88072,720.297,-0.000288597,177,11944
28512,88108,720.294,-0.000285819,183,11913
28522,88144,720.291,-0.000283068,187,11926
28532,88180,720.288,-0.000280344,183,11926
28542,88217,720.286,-0.000277646,185,11938
28552,88252,720.347,0.00614161,185,11932
28562,88288,720.344,-0.000334085,185,11926
28572,88325,720.34,-0.00033087,180,11944
28582,88362,720.337,-0.000327685,177,11932
28592,88397,720.462,0.0125086,180,11913
28602,88433,720.522,0.00597166,185,11913
28612,88469,720.517,-0.000502402,187,11926
28622,88505,720.448,-0.00691415,186,11926
28632,88541,720.444,-0.000431019,187,11938
28642,88576,720.439,-0.00042687,187,11913
28652,88613,720.371,-0.00683935,183,11938
28662,88648,720.367,-0.000356934,177,11938
28672,88685,720.3,-0.00677008,176,11932
28682,88720,720.361,0.00612825,182,11913
28692,88756,720.293,-0.00676391,185,11913
28702,88792,720.29,-0.000282219,183,11938
28712,88828,718.987,-0.130347,186,11926
28722,88864,719.177,0.0189809,191,11932
28732,88901,719.331,0.0154247,185,11932
28742,88937,720.705,0.137441,180,11944
28752,88974,721.822,0.11169,176,11932
28762,89010,723.979,0.21567,182,11919
28772,89045,724.483,0.0503561,179,11926
28782,89082,723.643,-0.0839848,180,11932
28792,89118,722.96,-0.0682495,181,11926
28802,89154,722.406,-0.0554623,184,11919
28812,89189,723.204,0.0798353,184,11932
28822,89225,721.355,-0.184935,180,11932
28832,89261,719.852,-0.150286,181,11932
28842,89298,718.63,-0.122128,180,11926
28852,89332,720.136,0.150566,188,11926
28862,89369,718.862,-0.127456,181,11932
28872,89405,719.075,0.02133,180,11944
28882,89441,717.999,-0.107573,176,11926
28892,89476,719.623,0.162395,181,11919
28902,89513,718.445,-0.117844,177,11938
28912,89549,718.736,0.0291414,174,11932
28922,89585,718.973,0.0236815,177,11932
28932,89621,720.414,0.144151,182,11926
28942,89658,720.337,-0.00776346,184,11926
28952,89694,721.523,0.118597,177,11938
28962,89730,722.486,0.096377,178,11938
28972,89766,723.27,0.0783199,179,11926
28982,89802,722.657,-0.0612603,181,11919
28992,89838,722.159,-0.0497826,180,11926
29002,89874,721.755,-0.0404554,182,11919
29012,89910,721.426,-0.0328757,187,11919
29022,89945,721.159,-0.0267161,191,11913
29032,89982,719.693,-0.146617,193,11913
29042,90017,719.75,0.00575943,188,11932
29052,90053,718.548,-0.120226,192,11913
29062,90089,718.82,0.0272058,194,11919
29072,90125,717.792,-0.102798,189,11932
29082,90162,718.206,0.0413686,184,11938
29092,90197,719.791,0.158524,185,11919
29102,90234,719.83,0.00391687,186,11932
29112,90269,721.111,0.128089,181,11932
29122,90306,719.654,-0.145722,177,11944
29132,90342,720.968,0.131393,176,11944
29142,90378,720.786,-0.018131,178,11932
29152,90414,721.888,0.110172,173,11932
29162,90450,721.534,-0.0353758,173,11932
29172,90486,721.247,-0.0287478,176,11926
29182,90522,721.013,-0.0233616,183,11907
29192,90558,720.823,-0.0189846,187,11919
29202,90594,720.669,-0.0154277,189,11919
29212,90630,720.544,-0.0125372,188,11932
29222,90666,720.442,-0.0101882,189,11907
29232,90701,720.359,-0.00827935,193,11913
29242,90737,719.043,-0.131634,187,11926
29252,90774,717.973,-0.106971,184,11932
29262,90809,718.353,0.0379769,186,11926
29272,90845,718.661,0.0308616,190,11919
29282,90881,718.912,0.0250794,183,11932
29292,90917,717.867,-0.104526,182,11932
29302,90953,718.267,0.0399644,181,11938
29312,90990,718.591,0.0324767,180,11932
29322,91026,720.104,0.151298,175,11950
29332,91062,721.334,0.122951,169,11950
29342,91098,722.333,0.099915,172,11932
29352,91134,721.896,-0.0437113,175,11907
29362,91170,721.878,-0.00182478,182,11919
29372,91206,721.86,-0.00180722,183,11938
29382,91242,721.842,-0.00178983,187,11932
29392,91278,721.824,-0.0017726,191,11919
29402,91314,721.806,-0.00175554,190,11926
29412,91350,721.789,-0.00173864,183,11932
29422,91386,721.772,-0.00172191,179,11932
29432,91421,721.755,-0.00170534,186,11913
29442,91458,721.674,-0.00810551,184,11919
29452,91493,721.658,-0.00161091,182,11938
29462,91530,721.577,-0.00801199,181,11938
29472,91566,721.626,0.0048983,187,11932
29482,91602,721.611,-0.00156543,184,11926
29492,91638,721.659,0.00486622,181,11938
29502,91674,721.643,-0.0015972,178,11938
29512,91710,721.628,-0.00158183,183,11913
29522,91746,721.612,-0.00156661,187,11919
29532,91782,721.596,-0.00155153,186,11938
29542,91818,721.581,-0.00153659,188,11926
29552,91854,721.566,-0.0015218,187,11932
29562,91890,721.551,-0.00150716,190,11932
29572,91926,721.536,-0.00149265,180,11938
29582,91962,721.521,-0.00147828,179,11932
29592,91998,721.506,-0.00146406,177,11932
29602,92034,721.492,-0.00144996,182,11919
29612,92070,721.478,-0.00143601,179,11932
29622,92106,721.463,-0.00142219,178,11944
29632,92142,721.449,-0.0014085,180,11938
29642,92178,721.435,-0.00139494,183,11913
29652,92214,721.422,-0.00138152,180,11938
29662,92250,721.408,-0.00136822,176,11938
29672,92286,721.394,-0.00135505,177,11938
29682,92322,721.381,-0.00134201,181,11926
29692,92358,721.368,-0.00132909,179,11919
29702,92394,721.354,-0.0013163,179,11932
29712,92430,721.341,-0.00130363,178,11932
29722,92466,721.328,-0.00129108,187,11919
29732,92502,721.316,-0.00127866,184,11932
29742,92538,721.303,-0.00126635,185,11926
29752,92574,721.29,-0.00125416,184,11919
29762,92610,721.278,-0.00124209,191,11926
29772,92646,721.266,-0.00123013,191,11926
29782,92682,721.254,-0.00121829,187,11932
29792,92718,721.242,-0.00120657,190,11938
29802,92754,721.23,-0.00119496,188,11919
29812,92790,721.218,-0.00118345,191,11913
29822,92826,721.206,-0.00117206,185,11926
29832,92862,721.194,-0.00116078,187,11938
29842,92898,721.183,-0.00114961,186,11913
29852,92934,721.172,-0.00113855,192,11913
29862,92970,721.16,-0.00112759,188,11932
29872,93006,721.149,-0.00111673,185,11944
29882,93042,721.138,-0.00110599,182,11932
29892,93078,721.127,-0.00109534,184,11919
29902,93114,721.116,-0.0010848,179,11944
29912,93150,721.105,-0.00107436,172,11938
29922,93186,721.095,-0.00106402,175,11938
29932,93222,721.084,-0.00105378,178,11932
29942,93258,721.074,-0.00104363,181,11919
29952,93294,721.064,-0.00103359,175,11932
29962,93330,721.053,-0.00102364,180,11932
29972,93366,721.043,-0.00101379,178,11938
29982,93402,721.033,-0.00100403,178,11938
29992,93438,721.023,-0.000994367,174,11932
